timestamp,frame_number,speaker_id,confidence,distance,system_state,tracking_command,motor_command,servo_angle,servo_target,face_center_x,face_center_y,frame_width,mqtt_connected,details
2026-06-12T13:25:41.593+02:00,1,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,90,,,,640,True,visible_faces=0
2026-06-12T13:25:42.404+02:00,24,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.424+02:00,25,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.493+02:00,26,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.504+02:00,27,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.532+02:00,28,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.579+02:00,29,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.612+02:00,30,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,82,,,640,True,visible_faces=1
2026-06-12T13:25:42.632+02:00,31,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.699+02:00,32,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.702+02:00,33,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.739+02:00,34,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.785+02:00,35,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.803+02:00,36,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,98,,,640,True,visible_faces=1
2026-06-12T13:25:42.824+02:00,37,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.892+02:00,38,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,150,,,,640,True,visible_faces=1
2026-06-12T13:25:42.896+02:00,39,loic,0.5605,0.4395,TRACKING,STOPPED,STOP,150,,295.0,199.0,640,True,visible_faces=1
2026-06-12T13:25:43.164+02:00,46,loic,0.5872,0.4128,LOCKED,CENTERED,STOP,150,,299.5,203.5,640,True,visible_faces=1
2026-06-12T13:25:43.167+02:00,47,loic,0.5872,0.4128,LOCKED,CENTERED,STOP,150,,299.5,203.5,640,True,visible_faces=1
2026-06-12T13:25:43.228+02:00,48,loic,0.5886,0.4114,LOCKED,CENTERED,STOP,150,,299.5,205.5,640,True,visible_faces=1
2026-06-12T13:25:43.231+02:00,49,loic,0.5886,0.4114,LOCKED,CENTERED,STOP,150,,299.5,205.5,640,True,visible_faces=1
2026-06-12T13:25:43.308+02:00,50,loic,0.6137,0.3863,LOCKED,CENTERED,STOP,150,,300.5,206.0,640,True,visible_faces=1
2026-06-12T13:25:43.311+02:00,51,loic,0.6137,0.3863,LOCKED,CENTERED,STOP,150,,300.5,206.0,640,True,visible_faces=1
2026-06-12T13:25:43.372+02:00,52,loic,0.6137,0.3863,LOCKED,CENTERED,STOP,150,,298.5,204.0,640,True,visible_faces=1
2026-06-12T13:25:43.375+02:00,53,loic,0.6137,0.3863,LOCKED,CENTERED,STOP,150,,298.5,204.0,640,True,visible_faces=1
2026-06-12T13:25:43.436+02:00,54,loic,0.6136,0.3864,TRACKING,STOPPED,STOP,150,152,277.5,202.5,640,True,visible_faces=1
2026-06-12T13:25:44.109+02:00,74,loic,0.5438,0.4562,TRACKING,MOVED_LEFT,LEFT,141,147,108.0,183.5,640,True,visible_faces=1
2026-06-12T13:25:44.112+02:00,75,loic,0.5438,0.4562,TRACKING,STOPPED,STOP,141,,108.0,183.5,640,True,visible_faces=1
2026-06-12T13:25:44.571+02:00,88,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,141,,,,640,True,visible_faces=1
2026-06-12T13:25:44.883+02:00,98,loic,0.6003,0.3997,TRACKING,STOPPED,STOP,98,104,106.5,184.5,640,True,visible_faces=1
2026-06-12T13:25:45.474+02:00,115,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,98,,,,640,True,visible_faces=1
2026-06-12T13:25:45.584+02:00,119,loic,0.5587,0.4413,TRACKING,STOPPED,STOP,98,100,276.5,202.0,640,True,visible_faces=1
2026-06-12T13:25:45.646+02:00,120,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,98,,,,640,True,visible_faces=1
2026-06-12T13:25:46.057+02:00,133,loic,0.5932,0.4068,TRACKING,STOPPED,STOP,98,104,155.0,190.0,640,True,visible_faces=1
2026-06-12T13:25:46.460+02:00,144,loic,0.5435,0.4565,TRACKING,MOVED_RIGHT,RIGHT,145,151,90.5,182.5,640,True,visible_faces=1
2026-06-12T13:25:46.463+02:00,145,loic,0.5435,0.4565,TRACKING,STOPPED,STOP,145,,90.5,182.5,640,True,visible_faces=1
2026-06-12T13:25:46.652+02:00,150,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,145,,,,640,True,visible_faces=1
2026-06-12T13:25:47.453+02:00,174,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,100,145,,,640,True,visible_faces=1
2026-06-12T13:25:47.465+02:00,175,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,100,,,,640,True,visible_faces=1
2026-06-12T13:25:47.508+02:00,176,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,100,,,,640,True,visible_faces=1
2026-06-12T13:25:47.553+02:00,177,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,100,,,,640,True,visible_faces=1
2026-06-12T13:25:47.570+02:00,178,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,100,,,,640,True,visible_faces=1
2026-06-12T13:25:47.592+02:00,179,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,100,,,,640,True,visible_faces=1
2026-06-12T13:25:47.661+02:00,180,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,100,153,,,640,True,visible_faces=1
2026-06-12T13:25:47.664+02:00,181,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,100,,,,640,True,visible_faces=1
2026-06-12T13:25:47.699+02:00,182,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,100,,,,640,True,visible_faces=1
2026-06-12T13:25:47.745+02:00,183,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,100,,,,640,True,visible_faces=1
2026-06-12T13:25:47.793+02:00,184,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,104,,,,640,True,visible_faces=2
2026-06-12T13:25:47.800+02:00,185,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,104,,,,640,True,visible_faces=2
2026-06-12T13:25:47.843+02:00,186,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,104,137,,,640,True,visible_faces=1
2026-06-12T13:25:47.889+02:00,187,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,104,,,,640,True,visible_faces=1
2026-06-12T13:25:47.935+02:00,188,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,104,,,,640,True,visible_faces=1
2026-06-12T13:25:47.938+02:00,189,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,104,,,,640,True,visible_faces=1
2026-06-12T13:25:47.970+02:00,190,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,104,,,,640,True,visible_faces=1
2026-06-12T13:25:48.017+02:00,191,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,104,,,,640,True,visible_faces=1
2026-06-12T13:25:48.035+02:00,192,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,104,161,,,640,True,visible_faces=1
2026-06-12T13:25:48.056+02:00,193,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,104,,,,640,True,visible_faces=1
